cidade,dia,tmedia,tmax,tmin,chuva
Campina Grande,1995-05-26T00:00:00Z,24.7,28.5,21,2.9
Campina Grande,1995-05-27T00:00:00Z,24.5,28.4,21,0.6
Campina Grande,1995-05-28T00:00:00Z,22.633333333333333,23.6,19.8,7.3
Campina Grande,1995-05-29T00:00:00Z,23.400000000000002,26.8,19.8,2
Campina Grande,1995-05-30T00:00:00Z,23.733333333333334,28,19.9,13.9
Campina Grande,1995-05-31T00:00:00Z,24.566666666666666,28.4,21,0
Campina Grande,1995-06-01T00:00:00Z,24.633333333333333,27.5,20.3,0
Campina Grande,1995-06-02T00:00:00Z,22.866666666666667,26.1,19.4,4
Campina Grande,1995-06-03T00:00:00Z,24,27.9,20.1,2.6
Campina Grande,1995-06-04T00:00:00Z,21.033333333333335,23,18.7,5.4
Campina Grande,1995-06-05T00:00:00Z,22.4,26.6,19,25.3
Campina Grande,1995-06-06T00:00:00Z,22.666666666666664,25.9,19,5.1
Campina Grande,1995-06-07T00:00:00Z,22.566666666666666,25.8,19.2,2.7
Campina Grande,1995-06-08T00:00:00Z,22.5,24.8,18.8,0.7
Campina Grande,1995-06-09T00:00:00Z,23.066666666666666,25.7,19.4,0.4
Campina Grande,1995-06-10T00:00:00Z,22.566666666666666,26.7,18.5,1.5
Campina Grande,1995-06-11T00:00:00Z,23.5,25.8,19,1.2
Campina Grande,1995-06-12T00:00:00Z,23.6,27.1,18.3,4
Campina Grande,1995-06-13T00:00:00Z,22.266666666666666,23.7,19.8,2
Campina Grande,1995-06-14T00:00:00Z,21.066666666666666,23.4,19.5,4.5
Campina Grande,1995-06-15T00:00:00Z,21.400000000000002,24.3,19.2,7.9
Campina Grande,1995-06-16T00:00:00Z,21.933333333333334,25.9,19,10.1
Campina Grande,1995-06-17T00:00:00Z,21.7,24.7,19.5,6.6
Campina Grande,1995-06-18T00:00:00Z,23.466666666666665,27.1,19.1,0.6
Campina Grande,1995-06-19T00:00:00Z,24.166666666666668,28.6,17.1,0
Campina Grande,1995-06-20T00:00:00Z,23.633333333333333,27.2,18.7,0
Campina Grande,1995-06-21T00:00:00Z,22.5,24.5,19.2,16.2
Campina Grande,1995-06-22T00:00:00Z,23.266666666666666,26.9,18.5,1.1
Campina Grande,1995-06-23T00:00:00Z,23.366666666666667,26.4,19.9,1.2
Campina Grande,1995-06-24T00:00:00Z,22.666666666666668,26.3,17.7,0
Campina Grande,1995-06-25T00:00:00Z,20.766666666666666,21.5,19,15.9
Campina Grande,1995-06-26T00:00:00Z,21.6,23.7,19.1,13.7
Campina Grande,1995-06-27T00:00:00Z,21.733333333333334,26,18.7,21.1
Campina Grande,1995-06-28T00:00:00Z,22,24.8,18.8,2.6
Campina Grande,1995-06-29T00:00:00Z,23.133333333333333,26.4,18.2,0
Campina Grande,1995-06-30T00:00:00Z,21.366666666666667,22.8,19.2,12
Campina Grande,1995-07-01T00:00:00Z,22.633333333333333,27.5,19.9,2.4
Campina Grande,1995-07-02T00:00:00Z,21.833333333333336,24,19.8,38.1
Campina Grande,1995-07-03T00:00:00Z,22.633333333333333,26.6,20.1,1.2
Campina Grande,1995-07-04T00:00:00Z,23.233333333333334,26.4,19.2,1.8
Campina Grande,1995-07-05T00:00:00Z,22.6,26.5,18.5,0
Campina Grande,1995-07-06T00:00:00Z,23.233333333333334,26.8,19.1,1
Campina Grande,1995-07-07T00:00:00Z,23.1,26.6,18.7,0
Campina Grande,1995-07-08T00:00:00Z,22.033333333333335,23.8,18.4,0
Campina Grande,1995-07-09T00:00:00Z,22.8,26.9,18.7,8.1
Campina Grande,1995-07-10T00:00:00Z,23.2,26.7,18.5,0.2
Campina Grande,1995-07-11T00:00:00Z,22.566666666666666,26.1,16.6,0
Campina Grande,1995-07-12T00:00:00Z,22,24.7,15.5,0
Campina Grande,1995-07-13T00:00:00Z,21.5,24.7,15.3,0
Campina Grande,1995-07-14T00:00:00Z,22.5,25,18.3,0.2
Campina Grande,1995-07-15T00:00:00Z,22.333333333333332,24.4,19,0
Campina Grande,1995-07-16T00:00:00Z,21.8,25.1,19.1,15.9
Campina Grande,1995-07-17T00:00:00Z,20.333333333333332,22.8,18,23.3
Campina Grande,1995-07-18T00:00:00Z,21.066666666666666,24.9,18,14
Campina Grande,1995-07-19T00:00:00Z,21.533333333333335,24.6,18.9,6.8
Campina Grande,1995-07-20T00:00:00Z,21.53333333333333,25,19,2
Campina Grande,1995-07-21T00:00:00Z,21.366666666666667,24.7,17.3,2.9
Campina Grande,1995-07-22T00:00:00Z,21.1,24.3,18.2,2.6
Campina Grande,1995-07-23T00:00:00Z,20.7,23.3,19.2,4.5
Campina Grande,1995-07-24T00:00:00Z,20.733333333333334,23.8,18,13.4
Campina Grande,1995-07-25T00:00:00Z,21.7,25,17.2,3
Campina Grande,1995-07-26T00:00:00Z,20.233333333333334,23.3,18.9,3.1
Campina Grande,1995-07-27T00:00:00Z,20.433333333333334,23.3,17.5,22.7
Campina Grande,1995-07-28T00:00:00Z,21.333333333333336,24.4,18.5,0.4
Campina Grande,1995-07-29T00:00:00Z,22.366666666666667,24.8,18.8,0.6
Campina Grande,1995-07-30T00:00:00Z,21.9,25.5,17.7,0.7
Campina Grande,1995-07-31T00:00:00Z,21.833333333333332,24.6,18.2,1.3
Campina Grande,1995-08-01T00:00:00Z,22.733333333333334,26.2,18,1.5
Campina Grande,1995-08-02T00:00:00Z,22.533333333333335,26.1,18.3,0
Campina Grande,1995-08-03T00:00:00Z,22.533333333333335,26.4,15.7,0
Campina Grande,1995-08-04T00:00:00Z,22.7,26,19.2,1.3
Campina Grande,1995-08-05T00:00:00Z,23.7,27.1,19.7,0
Campina Grande,1995-08-06T00:00:00Z,22.733333333333334,26.2,19.2,0
Campina Grande,1995-08-07T00:00:00Z,22.233333333333334,25.9,16.7,0
Campina Grande,1995-08-08T00:00:00Z,22,25.2,17.1,0.1
Campina Grande,1995-08-09T00:00:00Z,20.633333333333333,23.4,18.1,2
Campina Grande,1995-08-10T00:00:00Z,22.366666666666667,27,18,1.1
Campina Grande,1995-08-11T00:00:00Z,22.666666666666668,26.5,17.2,0
Campina Grande,1995-08-12T00:00:00Z,22.366666666666667,26.9,17.8,0
Campina Grande,1995-08-13T00:00:00Z,22.7,27,17.5,0
Campina Grande,1995-08-14T00:00:00Z,23.033333333333335,27.5,17.6,0
Campina Grande,1995-08-15T00:00:00Z,23.433333333333334,27.9,18,0.6
Campina Grande,1995-08-16T00:00:00Z,22.666666666666668,27.2,17.5,0
Campina Grande,1995-08-17T00:00:00Z,22.966666666666665,26.8,17.9,0.1
Campina Grande,1995-08-18T00:00:00Z,21.133333333333333,24.3,17.4,2.3
Campina Grande,1995-08-19T00:00:00Z,22.966666666666665,27.5,16.9,0
Campina Grande,1995-08-20T00:00:00Z,23.933333333333334,27.8,18.9,0
Campina Grande,1995-08-21T00:00:00Z,23,26.9,18.8,0
Campina Grande,1995-08-22T00:00:00Z,21.5,24.7,17.8,1.1
Campina Grande,1995-08-23T00:00:00Z,22.933333333333334,27.8,17.1,0
Campina Grande,1995-08-24T00:00:00Z,23.433333333333334,27.5,18.1,0
Campina Grande,1995-08-25T00:00:00Z,22.866666666666667,26.1,18.2,0
Campina Grande,1995-08-26T00:00:00Z,23.166666666666664,27.3,18.4,0.8
Campina Grande,1995-08-27T00:00:00Z,22.2,26.6,18.8,1.8
Campina Grande,1995-08-28T00:00:00Z,23.033333333333335,27.3,18,0.3
Campina Grande,1995-08-29T00:00:00Z,22.96666666666667,27.5,17.3,0.1
Campina Grande,1995-08-30T00:00:00Z,23.366666666666667,28.2,18.4,0
Campina Grande,1995-08-31T00:00:00Z,23.5,26.8,18.8,6.2
Campina Grande,1995-09-01T00:00:00Z,23.5,27.1,19.2,0.2
Campina Grande,1995-09-02T00:00:00Z,23.666666666666668,27.7,18.9,2.9
Campina Grande,1995-09-03T00:00:00Z,23.033333333333335,27.9,17.8,0
Campina Grande,1995-09-04T00:00:00Z,23.46666666666667,27.9,18.8,0
Campina Grande,1995-09-05T00:00:00Z,23.3,27.4,18.9,0
Campina Grande,1995-09-06T00:00:00Z,22.96666666666667,27.2,18.6,0
Campina Grande,1995-09-07T00:00:00Z,23.7,27.7,18.5,0
Campina Grande,1995-09-08T00:00:00Z,23.2,27,19.1,0
Campina Grande,1995-09-09T00:00:00Z,23.3,26.8,19.4,0.1
Campina Grande,1995-09-10T00:00:00Z,23.966666666666665,28.5,19.2,0
Campina Grande,1995-09-11T00:00:00Z,23.666666666666664,27.8,18.3,0
Campina Grande,1995-09-12T00:00:00Z,23.7,28.5,16.1,0
Campina Grande,1995-09-13T00:00:00Z,24.2,29.2,17.5,0
Campina Grande,1995-09-14T00:00:00Z,23.53333333333333,29.8,18.9,0
Campina Grande,1995-09-15T00:00:00Z,23.46666666666667,27.3,19,0
Campina Grande,1995-09-16T00:00:00Z,24.2,28.8,19,0
Campina Grande,1995-09-17T00:00:00Z,24.433333333333334,29.8,19.1,0
Campina Grande,1995-09-18T00:00:00Z,24.7,29.6,18.3,0
Campina Grande,1995-09-19T00:00:00Z,24.099999999999998,28.9,17.3,0
Campina Grande,1995-09-20T00:00:00Z,23.333333333333332,27.1,16.8,0
Campina Grande,1995-09-21T00:00:00Z,24.233333333333334,29.4,18.6,0
Campina Grande,1995-09-22T00:00:00Z,24.433333333333334,29.1,19.1,0
Campina Grande,1995-09-23T00:00:00Z,24.833333333333332,30.1,17.1,0
Campina Grande,1995-09-24T00:00:00Z,24.633333333333333,29.8,18,0
Campina Grande,1995-09-25T00:00:00Z,23.766666666666666,29.2,19,0
Campina Grande,1995-09-26T00:00:00Z,25,29.8,18.6,0
Campina Grande,1995-09-27T00:00:00Z,24.433333333333334,29.9,17.9,0
Campina Grande,1995-09-28T00:00:00Z,24.833333333333332,29.7,19.3,0
Campina Grande,1995-09-29T00:00:00Z,24.6,28.5,18.8,0
Campina Grande,1995-09-30T00:00:00Z,23.666666666666668,28.9,18.3,0.1
Campina Grande,1995-10-01T00:00:00Z,24.5,29.6,19.2,0
Campina Grande,1995-10-02T00:00:00Z,24.7,30.5,17.3,0
Campina Grande,1995-10-03T00:00:00Z,25.2,31.1,18.9,0
Campina Grande,1995-10-04T00:00:00Z,25.133333333333333,30.5,20.2,0
Campina Grande,1995-10-05T00:00:00Z,25.46666666666667,30.5,19.9,0
Campina Grande,1995-10-06T00:00:00Z,25,30.8,18.9,0
Campina Grande,1995-10-07T00:00:00Z,25.766666666666666,31.4,20,0
Campina Grande,1995-10-08T00:00:00Z,25.466666666666665,31.8,20.5,0
Campina Grande,1995-10-09T00:00:00Z,25.833333333333332,31.5,19.9,0
Campina Grande,1995-10-10T00:00:00Z,25.099999999999998,30.6,19.4,0
Campina Grande,1995-10-11T00:00:00Z,25.5,30.8,19.2,0
Campina Grande,1995-10-12T00:00:00Z,25.666666666666668,31,20,0
Campina Grande,1995-10-13T00:00:00Z,25.433333333333334,29.4,20.8,1
Campina Grande,1995-10-14T00:00:00Z,25.366666666666667,30,20.3,0
Campina Grande,1995-10-15T00:00:00Z,25.599999999999998,30.3,20.3,0
Campina Grande,1995-10-16T00:00:00Z,24.866666666666667,28.9,19,0
Campina Grande,1995-10-17T00:00:00Z,25.266666666666666,30.3,18.5,0
Campina Grande,1995-10-18T00:00:00Z,25.633333333333333,31.8,19.4,0
Campina Grande,1995-10-19T00:00:00Z,24.566666666666666,29.6,19.9,0
Campina Grande,1995-10-20T00:00:00Z,24.733333333333334,29.7,20.3,0
Campina Grande,1995-10-21T00:00:00Z,25.333333333333332,30.8,20,0
Campina Grande,1995-10-22T00:00:00Z,25.233333333333334,29.9,19.9,0
Campina Grande,1995-10-23T00:00:00Z,25.3,30.2,20.2,0
Campina Grande,1995-10-24T00:00:00Z,25.333333333333332,30.6,20.1,0
Campina Grande,1995-10-25T00:00:00Z,24.46666666666667,28.7,19.6,0
Campina Grande,1995-10-26T00:00:00Z,23.96666666666667,28.7,18.5,1
Campina Grande,1995-10-27T00:00:00Z,24.933333333333334,30.7,18.8,0
Campina Grande,1995-10-28T00:00:00Z,25.833333333333332,31.7,19.5,0
Campina Grande,1995-10-29T00:00:00Z,25.966666666666665,31.8,20.2,0
Campina Grande,1995-10-30T00:00:00Z,25.3,30.5,20.8,0
Campina Grande,1995-10-31T00:00:00Z,25.666666666666668,30.8,19.3,0.7
Campina Grande,1995-11-01T00:00:00Z,23.766666666666666,27.9,19.9,0
Campina Grande,1995-11-02T00:00:00Z,23.8,27.8,20.2,3.3
Campina Grande,1995-11-03T00:00:00Z,24.5,29.5,20,0.1
Campina Grande,1995-11-04T00:00:00Z,24.833333333333336,29.6,19.6,0.1
Campina Grande,1995-11-05T00:00:00Z,24.400000000000002,29.5,19,0
Campina Grande,1995-11-06T00:00:00Z,24,28.9,18.6,0.1
Campina Grande,1995-11-07T00:00:00Z,23.7,29.2,18.9,2.4
Campina Grande,1995-11-08T00:00:00Z,24.866666666666667,29.4,19,0.1
Campina Grande,1995-11-09T00:00:00Z,25.03333333333333,29.5,19.2,0
Campina Grande,1995-11-10T00:00:00Z,25.633333333333333,30.3,20.5,0
Campina Grande,1995-11-11T00:00:00Z,24.7,28.6,20.3,0.1
Campina Grande,1995-11-12T00:00:00Z,24.833333333333336,28.2,20.8,0
Campina Grande,1995-11-13T00:00:00Z,25.23333333333333,29.2,20.9,1.6
Campina Grande,1995-11-14T00:00:00Z,24.166666666666668,28.3,20.2,0
Campina Grande,1995-11-15T00:00:00Z,24.466666666666665,30.5,20.1,0.5
Campina Grande,1995-11-16T00:00:00Z,25.53333333333333,30,20.2,0
Campina Grande,1995-11-17T00:00:00Z,25.333333333333332,31,20.3,0.3
Campina Grande,1995-11-18T00:00:00Z,26.5,31.7,20.7,0.3
Campina Grande,1995-11-19T00:00:00Z,26.3,31.5,20.2,0
Campina Grande,1995-11-20T00:00:00Z,25.46666666666667,30.8,20.3,0
Campina Grande,1995-11-21T00:00:00Z,25.933333333333334,31.1,20.4,0
Campina Grande,1995-11-22T00:00:00Z,25.166666666666668,30,21.5,0
Campina Grande,1995-11-23T00:00:00Z,22.733333333333334,25.1,20.8,3.8
Campina Grande,1995-11-24T00:00:00Z,23.866666666666667,26.5,21,2.6
Campina Grande,1995-11-25T00:00:00Z,25.133333333333333,29.7,20.9,0
Campina Grande,1995-11-26T00:00:00Z,25,30,21,0
Campina Grande,1995-11-27T00:00:00Z,25.533333333333335,29.5,20.5,0
Campina Grande,1995-11-28T00:00:00Z,25.866666666666667,30.4,20.5,0
Campina Grande,1995-11-29T00:00:00Z,25.766666666666666,30.8,20.3,0
Campina Grande,1995-11-30T00:00:00Z,25.3,31,20,0
Campina Grande,1995-12-01T00:00:00Z,26.533333333333335,31.7,20,0
Campina Grande,1995-12-02T00:00:00Z,26.4,31.8,20.1,0
Campina Grande,1995-12-03T00:00:00Z,26.466666666666665,32,20.3,0
Campina Grande,1995-12-04T00:00:00Z,24.5,29,21.3,0
Campina Grande,1995-12-05T00:00:00Z,25.7,30.7,20.7,0
Campina Grande,1995-12-06T00:00:00Z,25.366666666666667,29.7,20.7,0
Campina Grande,1995-12-07T00:00:00Z,25.7,30,20.8,0
Campina Grande,1995-12-08T00:00:00Z,25.8,30.6,20.3,0
Campina Grande,1995-12-09T00:00:00Z,26.4,31.1,20.4,0
Campina Grande,1995-12-10T00:00:00Z,25.833333333333332,30.6,20.9,0
Campina Grande,1995-12-11T00:00:00Z,27,31.5,20.5,0
Campina Grande,1995-12-12T00:00:00Z,26.1,32.4,20.1,0
Campina Grande,1995-12-13T00:00:00Z,26.666666666666668,31.7,21.1,0
Campina Grande,1995-12-14T00:00:00Z,26.566666666666666,32.2,20.4,0
Campina Grande,1995-12-15T00:00:00Z,27.166666666666668,32.2,21.2,0
Campina Grande,1995-12-16T00:00:00Z,26.933333333333334,31.9,21.3,0
Campina Grande,1995-12-17T00:00:00Z,26.2,31.6,20.9,0
Campina Grande,1995-12-18T00:00:00Z,26.5,31.5,21.1,0
Campina Grande,1995-12-19T00:00:00Z,26.1,31.1,20.2,0
Campina Grande,1995-12-20T00:00:00Z,26.3,31.6,20.8,0
Campina Grande,1995-12-21T00:00:00Z,27.3,32.7,21.5,0
Campina Grande,1995-12-22T00:00:00Z,27.166666666666668,32.6,21.6,0
Campina Grande,1995-12-23T00:00:00Z,27.1,31.9,21.1,0
Campina Grande,1995-12-24T00:00:00Z,26.266666666666666,32,21.6,0
Campina Grande,1995-12-25T00:00:00Z,26.53333333333333,32,21,0
Campina Grande,1995-12-26T00:00:00Z,26.6,32.3,21.5,0
Campina Grande,1995-12-27T00:00:00Z,26.666666666666668,32.1,21.5,0
Campina Grande,1995-12-28T00:00:00Z,27.333333333333332,32.7,21.5,0
Campina Grande,1995-12-29T00:00:00Z,27.533333333333335,33,21.8,0
Campina Grande,1995-12-30T00:00:00Z,27.666666666666668,33,21.8,0
Campina Grande,1995-12-31T00:00:00Z,26.46666666666667,32,21.4,0
Campina Grande,1996-01-01T00:00:00Z,26.5,31.6,21.1,0
Campina Grande,1996-01-02T00:00:00Z,26.1,32.3,21.5,0
Campina Grande,1996-01-03T00:00:00Z,26.566666666666666,31.3,21.9,0
Campina Grande,1996-01-04T00:00:00Z,26.6,32.5,20.7,0
Campina Grande,1996-01-05T00:00:00Z,27,31.6,21.9,0
Campina Grande,1996-01-06T00:00:00Z,27.133333333333333,32,21.6,0
Campina Grande,1996-01-07T00:00:00Z,27.3,32.8,21.5,0.6
Campina Grande,1996-01-08T00:00:00Z,26.666666666666668,32,21.1,0
Campina Grande,1996-01-09T00:00:00Z,27.1,32,21.8,0
Campina Grande,1996-01-10T00:00:00Z,27,32.2,21.9,0
Campina Grande,1996-01-11T00:00:00Z,26.96666666666667,32.2,21.9,0
Campina Grande,1996-01-12T00:00:00Z,27,32.1,21.1,0
Campina Grande,1996-01-13T00:00:00Z,26.7,31.7,20.5,0
Campina Grande,1996-01-14T00:00:00Z,25.833333333333332,29.8,21.9,0
Campina Grande,1996-01-15T00:00:00Z,26.53333333333333,30.5,21.9,0
Campina Grande,1996-01-16T00:00:00Z,26,28.7,21.4,0.1
Campina Grande,1996-01-17T00:00:00Z,26.3,30.7,20.4,0
Campina Grande,1996-01-18T00:00:00Z,27.166666666666664,32.1,21.6,0
Campina Grande,1996-01-19T00:00:00Z,26.666666666666668,31.3,21.8,0.8
Campina Grande,1996-01-20T00:00:00Z,26.133333333333333,30.8,21.1,12.5
Campina Grande,1996-01-21T00:00:00Z,26.266666666666666,31.2,21.4,0
Campina Grande,1996-01-22T00:00:00Z,24.366666666666667,29.1,20.2,0.8
Campina Grande,1996-01-23T00:00:00Z,25.166666666666668,30.8,21.3,0.6
Campina Grande,1996-01-24T00:00:00Z,26.4,31.4,21,0
Campina Grande,1996-01-25T00:00:00Z,26.6,31.9,21.2,0
Campina Grande,1996-01-26T00:00:00Z,26.366666666666667,31.5,20.8,0
Campina Grande,1996-01-27T00:00:00Z,26.666666666666668,31.9,20.2,0
Campina Grande,1996-01-28T00:00:00Z,26,31.2,21.2,2.5
Campina Grande,1996-01-29T00:00:00Z,26.966666666666665,32.2,21,0
Campina Grande,1996-01-30T00:00:00Z,26.733333333333334,31.9,20.8,0
Campina Grande,1996-01-31T00:00:00Z,27.433333333333334,32.7,21.3,0
Campina Grande,1996-02-01T00:00:00Z,27.166666666666668,33.2,21.9,0
Campina Grande,1996-02-02T00:00:00Z,27.266666666666666,33,21.8,0
Campina Grande,1996-02-03T00:00:00Z,26.8,31.9,21.7,0
Campina Grande,1996-02-04T00:00:00Z,26.9,32.8,21.8,0
Campina Grande,1996-02-05T00:00:00Z,27.066666666666666,32,21.8,0
Campina Grande,1996-02-06T00:00:00Z,26.8,31.3,21.3,0.5
Campina Grande,1996-02-07T00:00:00Z,26.966666666666665,32.4,21.2,0
Campina Grande,1996-02-08T00:00:00Z,26.900000000000002,32.3,21.2,0
Campina Grande,1996-02-09T00:00:00Z,27.3,32.7,21.2,0
Campina Grande,1996-02-10T00:00:00Z,27.433333333333334,31.8,20.3,0
Campina Grande,1996-02-11T00:00:00Z,27.633333333333333,33,21.5,0
Campina Grande,1996-02-12T00:00:00Z,26.6,31.2,22,0
Campina Grande,1996-02-13T00:00:00Z,26.333333333333332,30.7,21.4,0
Campina Grande,1996-02-14T00:00:00Z,26.633333333333333,32.6,19.9,0
Campina Grande,1996-02-15T00:00:00Z,22.5,27.1,20.3,0
Campina Grande,1996-02-16T00:00:00Z,25.066666666666666,30.6,20.1,7.6
Campina Grande,1996-02-17T00:00:00Z,26.633333333333333,32.3,21,0
Campina Grande,1996-02-18T00:00:00Z,27.266666666666666,32.5,21.9,0
Campina Grande,1996-02-19T00:00:00Z,24.866666666666667,29,21.8,0.3
Campina Grande,1996-02-20T00:00:00Z,26.666666666666668,31.5,20.9,0
Campina Grande,1996-02-21T00:00:00Z,26.833333333333332,32.5,20.6,0
Campina Grande,1996-02-22T00:00:00Z,27.166666666666664,32.6,22.2,0
Campina Grande,1996-02-23T00:00:00Z,26.566666666666666,31.4,22.5,0
Campina Grande,1996-02-24T00:00:00Z,26.333333333333332,32.4,22.4,0
Campina Grande,1996-02-25T00:00:00Z,23.266666666666666,25.3,21.2,11.8
Campina Grande,1996-02-26T00:00:00Z,25.4,30.5,20.5,6.9
Campina Grande,1996-02-27T00:00:00Z,26.766666666666666,31.9,21.2,0
Campina Grande,1996-02-28T00:00:00Z,26.866666666666667,31.6,21.6,0
Campina Grande,1996-03-01T00:00:00Z,26.53333333333333,31.4,22,1.9
Campina Grande,1996-03-02T00:00:00Z,26.566666666666666,31,22,0.4
Campina Grande,1996-03-03T00:00:00Z,26.833333333333332,31.7,22.3,0
Campina Grande,1996-03-04T00:00:00Z,26.2,30.5,21.7,0.9
Campina Grande,1996-03-05T00:00:00Z,25.366666666666667,30.4,21.9,0
Campina Grande,1996-03-06T00:00:00Z,25.866666666666667,29.4,21.8,6.9
Campina Grande,1996-03-07T00:00:00Z,26.066666666666666,28.9,22,0.2
Campina Grande,1996-03-08T00:00:00Z,26.766666666666666,30.6,22,0.1
Campina Grande,1996-03-09T00:00:00Z,27.3,31.9,22.2,0
Campina Grande,1996-03-10T00:00:00Z,27.133333333333333,31.7,22,0
Campina Grande,1996-03-11T00:00:00Z,25.033333333333335,28.2,21.6,12.4
Campina Grande,1996-03-12T00:00:00Z,24.066666666666666,26.4,21.7,3.9
Campina Grande,1996-03-13T00:00:00Z,25.433333333333334,30.1,21,0.7
Campina Grande,1996-03-14T00:00:00Z,25.4,31.3,21.1,0
Campina Grande,1996-03-15T00:00:00Z,26.566666666666666,30.7,21.8,0.1
Campina Grande,1996-03-16T00:00:00Z,26.233333333333334,30.4,20.3,26.8
Campina Grande,1996-03-17T00:00:00Z,25.266666666666666,28.3,21.5,0.5
Campina Grande,1996-03-18T00:00:00Z,24.6,29.8,21.4,0
Campina Grande,1996-03-19T00:00:00Z,24.833333333333332,28.1,21,16.4
Campina Grande,1996-03-20T00:00:00Z,24.9,28.8,20.6,0
Campina Grande,1996-03-21T00:00:00Z,25.766666666666666,29.9,20,0
Campina Grande,1996-03-22T00:00:00Z,25.9,30.2,21.7,0
Campina Grande,1996-03-23T00:00:00Z,26.733333333333334,31.4,21.7,0
Campina Grande,1996-03-24T00:00:00Z,26.166666666666668,30.6,22.5,0
Campina Grande,1996-03-25T00:00:00Z,26.833333333333332,31.4,21.3,0
Campina Grande,1996-03-26T00:00:00Z,24.566666666666666,29.5,21.6,0
Campina Grande,1996-03-27T00:00:00Z,23.566666666666666,28,21.2,22.1
Campina Grande,1996-03-28T00:00:00Z,25.666666666666668,29.5,21.1,0.2
Campina Grande,1996-03-29T00:00:00Z,25.733333333333334,29.7,21.7,0
Campina Grande,1996-03-30T00:00:00Z,25.866666666666667,29.7,21.9,0
Campina Grande,1996-03-31T00:00:00Z,24.1,27.8,22.1,0.5
Campina Grande,1996-04-01T00:00:00Z,25.73333333333333,30.5,22.4,2.4
Campina Grande,1996-04-02T00:00:00Z,25.833333333333332,30.7,21.7,0
Campina Grande,1996-04-03T00:00:00Z,25.666666666666664,30.8,21,1.2
Campina Grande,1996-04-04T00:00:00Z,26.133333333333333,30.3,21,0
Campina Grande,1996-04-05T00:00:00Z,26.666666666666668,30.6,21.9,0
Campina Grande,1996-04-06T00:00:00Z,26.4,30.9,22.7,1.6
Campina Grande,1996-04-07T00:00:00Z,25.333333333333332,30,21.1,25
Campina Grande,1996-04-08T00:00:00Z,24.433333333333334,27.2,21.9,0
Campina Grande,1996-04-09T00:00:00Z,24.866666666666667,28.1,22.1,12.5
Campina Grande,1996-04-10T00:00:00Z,25.599999999999998,29.4,21.7,0.2
Campina Grande,1996-04-11T00:00:00Z,26.433333333333334,29.9,22,0
Campina Grande,1996-04-12T00:00:00Z,23.7,30.1,21.6,0.2
Campina Grande,1996-04-13T00:00:00Z,23.866666666666667,26.2,20.8,19.8
Campina Grande,1996-04-14T00:00:00Z,23.466666666666665,25.8,21.1,10.4
Campina Grande,1996-04-15T00:00:00Z,24.466666666666665,27.9,20.5,2.5
Campina Grande,1996-04-16T00:00:00Z,25.733333333333334,29.2,21.3,0
Campina Grande,1996-04-17T00:00:00Z,25.4,27.8,21.8,0
Campina Grande,1996-04-18T00:00:00Z,25.933333333333334,29.1,22,4.8
Campina Grande,1996-04-19T00:00:00Z,26.166666666666668,29.7,21.8,0.4
Campina Grande,1996-04-20T00:00:00Z,25.7,30,22,4.6
Campina Grande,1996-04-21T00:00:00Z,25.966666666666665,30.1,21.2,1.7
Campina Grande,1996-04-22T00:00:00Z,25.166666666666668,27.7,21.3,0
Campina Grande,1996-04-23T00:00:00Z,25.5,29.4,20.9,0
Campina Grande,1996-04-24T00:00:00Z,23.633333333333333,26.9,21.1,14.6
Campina Grande,1996-04-25T00:00:00Z,23.833333333333332,27.3,20.7,3.5
Campina Grande,1996-04-26T00:00:00Z,23.366666666666667,25,20.8,17.9
Campina Grande,1996-04-27T00:00:00Z,23,25,20.4,7.9
Campina Grande,1996-04-28T00:00:00Z,23.366666666666667,28.2,20.7,1.3
Campina Grande,1996-04-29T00:00:00Z,22.7,24.3,20.8,44.5
Campina Grande,1996-04-30T00:00:00Z,24.133333333333333,27.2,21,6.2
Campina Grande,1996-05-01T00:00:00Z,23,25.4,19.7,2
Campina Grande,1996-05-02T00:00:00Z,24.7,27.5,21.1,2.9
Campina Grande,1996-05-03T00:00:00Z,23.266666666666666,27.5,21.1,0
Campina Grande,1996-05-04T00:00:00Z,24.9,28.2,21.3,17.1
Campina Grande,1996-05-05T00:00:00Z,24.866666666666667,28,21.7,5.6
Campina Grande,1996-05-06T00:00:00Z,24.433333333333334,26.8,21.3,0
Campina Grande,1996-05-07T00:00:00Z,24.866666666666667,27.7,21.2,0
Campina Grande,1996-05-08T00:00:00Z,25.433333333333334,29,20.1,0
Campina Grande,1996-05-09T00:00:00Z,23.9,27.5,20.3,0.9
Campina Grande,1996-05-10T00:00:00Z,25.233333333333334,28.6,21,3.6
Campina Grande,1996-05-11T00:00:00Z,25.233333333333334,28.2,21.2,0
Campina Grande,1996-05-12T00:00:00Z,25.066666666666666,28.1,19.8,0
Campina Grande,1996-05-13T00:00:00Z,24.366666666666667,28.3,20.3,0
Campina Grande,1996-05-14T00:00:00Z,23.8,27.3,20.5,2.5
Campina Grande,1996-05-15T00:00:00Z,24.533333333333335,28.3,20.1,0
Campina Grande,1996-05-16T00:00:00Z,24.733333333333334,28.4,20.2,0
Campina Grande,1996-05-17T00:00:00Z,25.333333333333332,29.3,20.4,0
Campina Grande,1996-05-18T00:00:00Z,25.366666666666667,27.2,21.1,0
